Date,NeuralNetwork
2010-03-26,-0.07497199132192112
2010-03-29,-0.06910809227687686
2010-03-30,-0.06626896647121305
2010-03-31,-0.07454348437817437
2010-04-01,-0.06568882040829149
2010-04-02,-0.06410612110499003
2010-04-06,-0.060030852943725455
2010-04-07,-0.056637342727035134
2010-04-08,-0.058781586385083795
2010-04-09,-0.051856633560635856
2010-04-12,-0.04962693871752133
2010-04-13,-0.05858406841688657
2010-04-14,-0.05420197689406148
2010-04-15,-0.046053804557450784
2010-04-16,-0.052213667416987075
2010-04-19,-0.08100723653004849
2010-04-20,-0.07455774686925687
2010-04-21,-0.06954738329390586
2010-04-22,-0.07555637008946314
2010-04-23,-0.07678353076220568
2010-04-26,-0.052125140614938226
2010-04-27,-0.05184996536391295
2010-04-28,-0.06292115807467535
2010-04-29,-0.06848288906126732
2010-04-30,-0.06533853491914943
2010-05-03,-0.07483147683957303
2010-05-04,-0.07685668229950549
2010-05-05,-0.103705945289296
2010-05-06,-0.11542755466690313
2010-05-07,-0.12104789061354382
2010-05-10,-0.11247987587335251
2010-05-11,-0.11851315196311563
2010-05-12,-0.11565616662661571
2010-05-13,-0.09411950606751607
2010-05-14,-0.09583698725978851
2010-05-17,-0.11148364070559791
2010-05-18,-0.10926080199152255
2010-05-19,-0.11470426991088822
2010-05-20,-0.12876796683595826
2010-05-21,-0.1463899911101465
2010-05-24,-0.1394226889799216
2010-05-25,-0.16509675120777778
2010-05-26,-0.15257161440578737
2010-05-27,-0.14840602624590937
2010-05-28,-0.1445864268806355
2010-05-31,-0.1380898770803295
2010-06-01,-0.14544757399128727
2010-06-02,-0.15820524672289527
2010-06-03,-0.13915999187845374
2010-06-04,-0.14464434512320135
2010-06-07,-0.16298300820017053
2010-06-08,-0.17233876481601618
2010-06-09,-0.18151870240449508
2010-06-10,-0.165067498845767
2010-06-11,-0.15000673038694268
2010-06-14,-0.13966390344926727
2010-06-15,-0.12493384952012099
2010-06-17,-0.1212047268298041
2010-06-18,-0.12364810410663996
2010-06-21,-0.0993492402443591
2010-06-22,-0.09279187727729954
2010-06-23,-0.09602848326682312
2010-06-24,-0.11525263781838313
2010-06-25,-0.1263214311011639
2010-06-28,-0.118734170046227
2010-06-29,-0.13368271046800695
2010-06-30,-0.13495934741180948
2010-07-01,-0.14078958541819653
2010-07-02,-0.13227977584490969
2010-07-05,-0.11479371990850018
2010-07-06,-0.10014906367912946
2010-07-07,-0.10106260723434157
2010-07-08,-0.09148674675229551
2010-07-09,-0.0824155075297075
2010-07-12,-0.08875745663712487
2010-07-13,-0.08919850752362046
2010-07-14,-0.07203965428514059
2010-07-15,-0.07017169695898484
2010-07-16,-0.06920650728379862
2010-07-19,-0.07106743147230199
2010-07-20,-0.06552184344994261
2010-07-21,-0.07068027020471979
2010-07-22,-0.0772494960105824
2010-07-23,-0.06535785227597513
2010-07-26,-0.06009371299655897
2010-07-27,-0.06935506043577788
2010-07-28,-0.05871813901457734
2010-07-29,-0.052797840339259716
2010-07-30,-0.057396996514542664
2010-08-02,-0.03854101600618032
2010-08-03,-0.03273406746600949
2010-08-04,-0.034178459203634715
2010-08-05,-0.044256229319658
2010-08-06,-0.04678319359179073
2010-08-09,-0.035705953477136676
2010-08-10,-0.047081487895988205
2010-08-11,-0.051446154293798174
2010-08-12,-0.05667357506292969
2010-08-13,-0.051226647541427694
2010-08-16,-0.04926036004047696
2010-08-17,-0.05687831007449573
2010-08-18,-0.059569732809916065
2010-08-19,-0.05305043670627463
2010-08-20,-0.05689778529036871
2010-08-23,-0.04999343511943455
2010-08-24,-0.05614005575386816
2010-08-25,-0.08052166018938223
2010-08-26,-0.08332309203784538
2010-08-27,-0.0791382465242122
2010-08-30,-0.07887575958018289
2010-08-31,-0.08761100751112683
2010-09-01,-0.0789999082631021
2010-09-02,-0.059394852048773816
2010-09-03,-0.0469077378451731
2010-09-06,-0.04281877134112133
2010-09-07,-0.05028566394400491
2010-09-08,-0.06499602504756785
2010-09-09,-0.07990630051022884
2010-09-10,-0.061646837024768364
2010-09-13,-0.030730427312779418
2010-09-14,-0.024963432407594355
2010-09-15,-0.013643274436966779
2010-09-16,-0.01973331211737117
2010-09-17,-0.001471887262555649
2010-09-20,-0.0006638477455568337
2010-09-21,-0.0013652177716892977
2010-09-23,-0.00991012687315429
2010-09-24,-0.010651401727774124
2010-09-27,-0.006938026223053284
2010-09-28,-0.012893854798298299
2010-09-29,0.0
2010-09-30,-0.009156136231808665
2010-10-01,-0.008998972843392461
2010-10-04,-0.009670328902546044
2010-10-05,-0.016542438772268464
2010-10-06,-0.011372710878041037
2010-10-07,-0.009610395769801272
2010-10-08,-0.011938267611235065
2010-10-11,-0.019400166085987602
2010-10-12,-0.033423431515123614
2010-10-13,-0.029874663329272577
2010-10-14,-0.018889912007678755
2010-10-15,-0.019493890806508207
2010-10-18,-0.035094616211297947
2010-10-19,-0.03658405945894583
2010-10-20,-0.026600032289378683
2010-10-21,-0.02929133588241839
2010-10-22,-0.019973490582144704
2010-10-25,0.0
2010-10-26,-0.0038750003864983507
2010-10-27,-0.011679840864445512
2010-10-28,-0.00043329667700564567
2010-10-29,-0.004438349318352297
2010-11-01,0.0
2010-11-02,-0.0027222060608930176
2010-11-03,-0.007359078696015375
2010-11-04,0.0
2010-11-05,-0.008402388697524188
2010-11-08,-0.014958837708100026
2010-11-09,-0.012377819966338688
2010-11-10,-0.011713926523738372
2010-11-11,-0.015040423572662776
2010-11-12,-0.025267761553647183
2010-11-15,-0.025064891893473717
2010-11-16,-0.029266044627237253
2010-11-17,-0.03206606852607585
2010-11-18,-0.016954415661343147
2010-11-19,-0.013829620522581298
2010-11-22,0.0
2010-11-23,-0.003223854418180294
2010-11-24,-0.006355896269168326
2010-11-25,0.0
2010-11-26,-0.003511173398002887
2010-11-29,0.0
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,0.0
2010-12-03,0.0
2010-12-06,0.0
2010-12-07,-0.0010258619121031876
2010-12-08,-0.005533320985247503
2010-12-09,0.0
2010-12-10,-0.008246047436463622
2010-12-13,-0.00683112469433278
2010-12-14,-0.01001735616151933
2010-12-15,-0.009830734723392243
2010-12-16,-0.004870436534984868
2010-12-17,0.0
2010-12-20,-0.011310253741761866
2010-12-21,-0.004521658344660118
2010-12-22,-0.003845614988194468
2010-12-23,-3.802513874628932e-05
2010-12-24,-0.006765520340566877
2010-12-27,0.0
2010-12-28,-0.0012912360761068165
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,0.0
2011-01-04,-0.00533558460567829
2011-01-05,-0.03396449773203247
2011-01-06,-0.02824060296173403
2011-01-07,-0.04532032779539952
2011-01-10,-0.03308672984355576
2011-01-11,-0.01948376243301686
2011-01-12,-0.018264135813913396
2011-01-13,-0.01593274228400221
2011-01-14,-0.01822400646907585
2011-01-17,-0.03584148276387478
2011-01-18,-0.024693944449987404
2011-01-19,-0.016846340430170303
2011-01-20,-0.026845074025670157
2011-01-21,-0.035247393362350166
2011-01-24,-0.038224107778092264
2011-01-25,-0.016814618933676972
2011-01-26,-0.008296971550951993
2011-01-27,0.0
2011-01-28,-0.003808370097915348
2011-02-08,-0.022372348206890935
2011-02-09,-0.04264856816998697
2011-02-10,-0.06794683971651094
2011-02-11,-0.09443605330254057
2011-02-14,-0.07713008887810524
2011-02-15,-0.07770769138967881
2011-02-16,-0.07922068744505095
2011-02-17,-0.087053724988579
2011-02-18,-0.06398686391622943
2011-02-21,-0.06670646097256638
2011-02-22,-0.08415578551924086
2011-02-23,-0.09186700227323086
2011-02-24,-0.09262296791818647
2011-02-25,-0.08746021390780578
2011-03-01,-0.07026677843250828
2011-03-02,-0.08263551889497023
2011-03-03,-0.07024139484085712
2011-03-04,-0.06179349361620945
2011-03-07,-0.06775911355894482
2011-03-08,-0.06634616282430328
2011-03-09,-0.07365514346164126
2011-03-10,-0.08524775354805036
2011-03-11,-0.09159088192281395
2011-03-14,-0.10304143805115562
2011-03-15,-0.12877506610992007
2011-03-16,-0.12728174672703196
2011-03-17,-0.12931410042459623
2011-03-18,-0.121060028595662
2011-03-21,-0.11067774241456851
2011-03-22,-0.10617246516700762
2011-03-23,-0.10288071355925776
2011-03-24,-0.0999046196132728
2011-03-25,-0.09363235624748645
2011-03-28,-0.10244360873272529
2011-03-29,-0.10032332883024653
2011-03-30,-0.09266862644675966
2011-03-31,-0.08911191314062983
2011-04-01,-0.0877549379569349
2011-04-06,-0.07683498329355787
2011-04-07,-0.057555028226789484
2011-04-08,-0.05141847642882913
2011-04-11,-0.056651299780488884
2011-04-12,-0.07037525063587469
2011-04-13,-0.054099294776813744
2011-04-14,-0.05408866500916587
2011-04-15,-0.0686947996602848
2011-04-18,-0.06658734020734614
2011-04-19,-0.06763371825037212
2011-04-20,-0.049125618193690324
2011-04-21,-0.035488575373503584
2011-04-22,-0.03085289609117725
2011-04-25,-0.020728727594210294
2011-04-26,-0.018396380626457653
2011-04-27,-0.010226711599456872
2011-04-28,-0.019896332332838274
2011-04-29,-0.030136607720128272
2011-05-03,-0.0384446010576488
2011-05-04,-0.03412593637226702
2011-05-05,-0.03057492761367575
2011-05-06,-0.028655598075347566
2011-05-09,-0.012669073335206171
2011-05-10,-0.011732484651784447
2011-05-11,-0.013605211205733325
2011-05-12,-0.019614108591583745
2011-05-13,-0.026722860945526783
2011-05-16,-0.0303895162478115
2011-05-17,-0.02524341687440701
2011-05-18,-0.0239075634185395
2011-05-19,-0.033786200555337986
2011-05-20,-0.04053793556739116
2011-05-23,-0.05026559264192254
2011-05-24,-0.048068958227653225
2011-05-25,-0.05804042518292385
2011-05-26,-0.05042268567355568
2011-05-27,-0.051499655756188645
2011-05-30,-0.04791373321941694
2011-05-31,-0.02879099192523238
2011-06-01,-0.019569280902265285
2011-06-02,-0.02388099552256051
2011-06-03,-0.02112988928113535
2011-06-07,-0.02600850586524972
2011-06-08,-0.029784694343934603
2011-06-09,-0.03295592228568123
2011-06-10,-0.04768116603415207
2011-06-13,-0.05975128454177181
2011-06-14,-0.04940712764960764
2011-06-15,-0.041225338651699306
2011-06-16,-0.055302865491027364
2011-06-17,-0.06046774534684707
2011-06-20,-0.06519144830456336
2011-06-21,-0.06107184012739164
2011-06-22,-0.06189209233471116
2011-06-23,-0.0695296029763689
2011-06-24,-0.07854436719837576
2011-06-27,-0.08214685305206815
2011-06-28,-0.08115644017846801
2011-06-29,-0.0616802808975776
2011-06-30,-0.04926606139080647
2011-07-01,-0.03886780152074121
2011-07-04,-0.034950953322297806
2011-07-05,-0.030116266518103285
2011-07-06,-0.01909182288806066
2011-07-07,-0.0232113023244509
2011-07-08,-0.022897879382557496
2011-07-11,-0.026152635098146138
2011-07-12,-0.03886200407165885
2011-07-13,-0.0332372935689248
2011-07-14,-0.03269966207058783
2011-07-15,-0.01878435865947259
2011-07-18,-0.011338934161365333
2011-07-19,-0.014727393072216932
2011-07-20,0.0
2011-07-21,-0.0019753508027074984
2011-07-22,0.0
2011-07-25,-0.0073723389806206185
2011-07-26,0.0
2011-07-27,-0.004998436891093805
2011-07-28,-0.000895118101713499
2011-07-29,-0.015280142510115557
2011-08-01,-0.01633854850101235
2011-08-02,-0.031926219256944166
2011-08-03,-0.04573829706647037
2011-08-04,-0.06288853762398039
2011-08-05,-0.11326141489079133
2011-08-08,-0.14620389475207418
2011-08-09,-0.140296004366683
2011-08-10,-0.10356619103209364
2011-08-11,-0.10389424180242135
2011-08-12,-0.11495963516695396
2011-08-15,-0.09226439143438059
2011-08-16,-0.08865734005593395
2011-08-17,-0.09171116659076206
2011-08-18,-0.10872698287010485
2011-08-19,-0.1366755838796182
2011-08-22,-0.13590859902871633
2011-08-23,-0.1016794611895061
2011-08-24,-0.10409950840961635
2011-08-25,-0.11477723870053025
2011-08-26,-0.1112276678284787
2011-08-29,-0.0968308311612689
2011-08-30,-0.10169295498207997
2011-08-31,-0.08537873137950225
2011-09-01,-0.07358867016955717
2011-09-02,-0.06760901459081037
2011-09-05,-0.1016224502991867
2011-09-06,-0.13105503634203675
2011-09-07,-0.1158753010327741
2011-09-08,-0.11620008517499492
2011-09-09,-0.10947771568142728
2011-09-13,-0.14208278065370505
2011-09-14,-0.16846364034385564
2011-09-15,-0.15148308212336192
2011-09-16,-0.12967212009403983
2011-09-19,-0.14526022536405592
2011-09-20,-0.1490250448084579
2011-09-21,-0.13836802256865732
2011-09-22,-0.16634791464155185
2011-09-23,-0.18873477400026017
2011-09-26,-0.20098512592785012
2011-09-27,-0.1724658201952829
2011-09-28,-0.16479898333074017
2011-09-29,-0.15968141671725322
2011-09-30,-0.1484825960538141
2011-10-03,-0.17675306507622313
2011-10-04,-0.1776319041708977
2011-10-05,-0.18524765288991563
2011-10-06,-0.16684167384359938
2011-10-07,-0.15255473135127273
2011-10-11,-0.13110742554166221
2011-10-12,-0.1363652966636527
2011-10-13,-0.12768127286981756
2011-10-14,-0.14267890018034224
2011-10-17,-0.12575659680415285
2011-10-18,-0.13813724075668654
2011-10-19,-0.13354408256739037
2011-10-20,-0.14586683472176132
2011-10-21,-0.1467325097771297
2011-10-24,-0.1235009355959078
2011-10-25,-0.12463462279108395
2011-10-26,-0.1172561849224315
2011-10-27,-0.10557377741209661
2011-10-28,-0.10344779402127346
2011-10-31,-0.10905176693381802
2011-11-01,-0.10296955325188928
2011-11-02,-0.1038843949746292
2011-11-03,-0.11882115172102137
2011-11-04,-0.09976091088801775
2011-11-07,-0.09774571786707087
2011-11-08,-0.1020579488981439
2011-11-09,-0.1101348116774602
2011-11-10,-0.14129944479822132
2011-11-11,-0.12582507016739874
2011-11-14,-0.1089053114861428
2011-11-15,-0.11510897491983563
2011-11-16,-0.12985987987823355
2011-11-17,-0.13021418981315325
2011-11-18,-0.14697825044213086
2011-11-21,-0.1642269327803434
2011-11-22,-0.17468349890081492
2011-11-23,-0.20069401548370747
2011-11-24,-0.19453053684207788
2011-11-25,-0.19262579799600588
2011-11-28,-0.17519953517924003
2011-11-29,-0.16636708184999116
2011-11-30,-0.17323671432467835
2011-12-01,-0.13261278151179212
2011-12-02,-0.14063969775416896
2011-12-05,-0.14584813935346286
2011-12-06,-0.1618196603368035
2011-12-07,-0.15188148316746886
2011-12-08,-0.153350646497041
2011-12-09,-0.16185177376234172
2011-12-12,-0.15213998743746293
2011-12-13,-0.1639397229416466
2011-12-14,-0.16082903302431573
2011-12-15,-0.17600175009782348
2011-12-16,-0.17252930371233766
2011-12-19,-0.2004711996102706
2011-12-20,-0.20190683778425578
2011-12-21,-0.15601296638605466
2011-12-22,-0.1551470325232167
2011-12-23,-0.1263236926867516
2011-12-26,-0.1304878718861443
2011-12-27,-0.12693433693665923
2011-12-28,-0.12028977152672848
2011-12-29,-0.11650304562376479
2011-12-30,-0.11731492296930723
2012-01-02,-0.13358067274519803
2012-01-03,-0.11618349977112219
2012-01-04,-0.11167287019641903
2012-01-05,-0.0945776782096911
2012-01-06,-0.10089633935385955
2012-01-09,-0.1010341118553515
2012-01-10,-0.08626056283437666
2012-01-11,-0.08583173774549857
2012-01-12,-0.08425090155650916
2012-01-13,-0.08618394871731494
2012-01-16,-0.10064712860301905
2012-01-17,-0.0911799870156299
2012-01-18,-0.10085595308702777
2012-01-30,-0.08565400014407565
2012-01-31,-0.06590195825462952
2012-02-01,-0.04399481712433173
2012-02-02,-0.03293415943803368
2012-02-03,-0.03132591405182994
2012-02-06,-0.02480105869967919
2012-02-07,-0.023854554008275852
2012-02-08,-0.008447697027728962
2012-02-09,-0.009820578011619285
2012-02-10,-0.021372462307004847
2012-02-13,-0.0062581252439591895
2012-02-14,-0.021796190269947058
2012-02-15,-0.0035067152225022324
2012-02-16,-0.023383859182832478
2012-02-17,-0.026311051752085812
2012-02-20,-0.02011872216186239
2012-02-21,-0.027267612100373317
2012-02-22,-0.0200973702396674
2012-02-23,-0.028990763034259515
2012-02-24,-0.026477558501429854
2012-02-29,-0.0037715875799939624
2012-03-01,0.0
2012-03-02,-0.002779147547850913
2012-03-05,-0.033414026551649045
2012-03-06,-0.039636968278392914
2012-03-07,-0.04086435879691808
2012-03-08,-0.021739383172509008
2012-03-09,-0.02614213801100751
2012-03-12,-0.03667038348237106
2012-03-13,-0.011369823237036725
2012-03-14,-0.0016430891277606774
2012-03-15,-0.00028729482991429744
2012-03-16,-0.009906933212753044
2012-03-19,-0.008984667226530907
2012-03-20,-0.022633975730608547
2012-03-21,-0.01944316385375111
2012-03-22,-0.012496549834073778
2012-03-23,-0.013187236197733987
2012-03-26,-0.030704969864945975
2012-03-27,-0.027006159580972966
2012-03-28,-0.029661410835534974
2012-03-29,-0.05901293367670157
2012-03-30,-0.04765598135291382
2012-04-02,-0.059028264936071495
2012-04-03,-0.0647615060589174
2012-04-05,-0.08640188692658357
2012-04-06,-0.08087391257343624
2012-04-09,-0.08671978916357925
2012-04-10,-0.08301427251709126
2012-04-11,-0.09232955752345617
2012-04-12,-0.09198926360250159
2012-04-13,-0.08271028773067324
2012-04-16,-0.09752610461209443
2012-04-17,-0.11523809391297823
2012-04-18,-0.1106802759165677
2012-04-19,-0.10114631721982914
2012-04-20,-0.1148851712545449
2012-04-23,-0.11138150514618406
2012-04-24,-0.11331234468019724
2012-04-25,-0.1056384301752813
2012-04-26,-0.10728685593020271
2012-04-27,-0.11244845121351665
2012-04-30,-0.10678710101497102
2012-05-02,-0.08262841214640126
2012-05-03,-0.0883520503137385
2012-05-04,-0.07418515546551052
2012-05-07,-0.09288745525542241
2012-05-08,-0.09163158621997836
2012-05-09,-0.09898782319487542
2012-05-10,-0.0963906798518579
2012-05-11,-0.1086770583395622
2012-05-14,-0.11589609660702604
2012-05-15,-0.1233388734370704
2012-05-16,-0.14882353661891856
2012-05-17,-0.1314948467888043
2012-05-18,-0.16220865807139084
2012-05-21,-0.15730467253310565
2012-05-22,-0.14916483353540844
2012-05-23,-0.16583570854899898
2012-05-24,-0.17063481598536046
2012-05-25,-0.1730881556562731
2012-05-28,-0.16231913205401016
2012-05-29,-0.13441809367235413
2012-05-30,-0.14846102084814916
2012-05-31,-0.13990528139842295
2012-06-01,-0.15559647380280683
2012-06-04,-0.1712806339983428
2012-06-05,-0.15727864136230596
2012-06-06,-0.15197282171726423
2012-06-07,-0.14695778503250367
2012-06-08,-0.15002117723896513
2012-06-11,-0.13612594186565652
2012-06-12,-0.14111107307464332
2012-06-13,-0.14367463499162803
2012-06-14,-0.14389262127831504
2012-06-15,-0.12370913985322629
2012-06-18,-0.11081949486113485
2012-06-19,-0.11360239842983921
2012-06-20,-0.10480374483045496
2012-06-21,-0.11297677063371492
2012-06-22,-0.12150834113724085
2012-06-25,-0.1299443554308196
2012-06-26,-0.13102880659286287
2012-06-27,-0.12096256944773398
2012-06-28,-0.12737295003151783
2012-06-29,-0.10600744153626962
2012-07-02,-0.10432072811435933
2012-07-03,-0.09369153596035451
2012-07-04,-0.0880752123375862
2012-07-05,-0.0883384257019465
2012-07-06,-0.0874222328595593
2012-07-09,-0.08844872606345822
2012-07-10,-0.09213162762715821
2012-07-11,-0.08760717997539447
2012-07-12,-0.10113322312952533
2012-07-13,-0.10589588495763647
2012-07-16,-0.1002562864386567
2012-07-17,-0.08326000357710861
2012-07-18,-0.10022235904982413
2012-07-19,-0.09260296401143231
2012-07-20,-0.09104403676659034
2012-07-23,-0.11334554975184752
2012-07-24,-0.11551363888979793
2012-07-25,-0.11843826093864862
2012-07-26,-0.11933390589667581
2012-07-27,-0.09634588837220981
2012-07-30,-0.0886608151285938
2012-07-31,-0.07596860456776566
2012-08-01,-0.07759547155768265
2012-08-02,-0.07759547155768265
2012-08-03,-0.08731730756110034
2012-08-06,-0.07063819274907712
2012-08-07,-0.06540917805065716
2012-08-08,-0.060561957926569265
2012-08-09,-0.040953455740143974
2012-08-10,-0.040039634417367576
2012-08-13,-0.043456108937492965
2012-08-14,-0.038166209717266475
2012-08-15,-0.04040338866580451
2012-08-16,-0.042354409988496156
2012-08-17,-0.04811335814226492
2012-08-20,-0.05205684744831929
2012-08-21,-0.039048587485641884
2012-08-22,-0.03755615975268878
2012-08-23,-0.038258261279534356
2012-08-24,-0.047767089204023505
2012-08-27,-0.051828950846733224
2012-08-28,-0.06513495952352455
2012-08-29,-0.06314991730096375
2012-08-30,-0.061200938775025304
2012-08-31,-0.05916668416451243
2012-09-03,-0.05265973089083953
2012-09-04,-0.05375805851087245
2012-09-05,-0.06886625125026724
2012-09-06,-0.06650721315265773
2012-09-07,-0.05027008779119213
2012-09-10,-0.04215991282275888
2012-09-11,-0.0425861902220549
2012-09-12,-0.03097492467984897
2012-09-13,-0.028485254556626982
2012-09-14,0.0
2012-09-17,0.0
2012-09-18,-0.003929465229739693
2012-09-19,0.0
2012-09-20,-0.01125886931051856
2012-09-21,-0.009910113305344415
2012-09-24,-0.00877256183189501
2012-09-25,-0.010624641368484511
2012-09-26,-0.015216685887634585
2012-09-27,-0.015630944846498296
2012-09-28,-0.008557999946041006
2012-10-01,-0.01824993441777434
2012-10-02,-0.012001925894842724
2012-10-03,-0.018077140919396384
2012-10-04,-0.022931811191628237
2012-10-05,-0.023640709070547827
2012-10-08,-0.024079149602580285
2012-10-09,-0.026779946115553677
2012-10-11,-0.04902110921736569
2012-10-12,-0.050467240614383235
2012-10-15,-0.052056677026345755
2012-10-16,-0.04195961845986429
2012-10-17,-0.04110187392745235
2012-10-18,-0.043489834300989294
2012-10-19,-0.046956759213624855
2012-10-22,-0.052083103647714624
2012-10-23,-0.05564001019691478
2012-10-24,-0.05501626131627002
2012-10-25,-0.05398375022267743
2012-10-26,-0.06828494579769107
2012-10-29,-0.059584496640109785
2012-10-30,-0.046478804719478295
2012-10-31,-0.04943576680228923
2012-11-01,-0.04721887105361822
2012-11-02,-0.032689863931312346
2012-11-05,-0.03501246530420099
2012-11-06,-0.028627251528904663
2012-11-07,-0.02490574420511582
2012-11-08,-0.03545080511118337
2012-11-09,-0.03517350726118229
2012-11-12,-0.03807594416502691
2012-11-13,-0.058040487775150695
2012-11-14,-0.06054828583516847
2012-11-15,-0.06933286276316863
2012-11-16,-0.0691404528718692
2012-11-19,-0.06398872269795475
2012-11-20,-0.060795170747090954
2012-11-21,-0.07344685021989594
2012-11-22,-0.07119117983957424
2012-11-23,-0.04055523161972374
2012-11-26,-0.022378311669229878
2012-11-27,-0.021189012916748462
2012-11-28,-0.022650690523366657
2012-11-29,-0.011385122963168293
2012-11-30,0.0
2012-12-03,-0.0008229191111756018
2012-12-04,-0.004026433934185003
2012-12-05,0.0
2012-12-06,-0.0017159375263247068
2012-12-07,0.0
2012-12-10,-0.007018935918587932
2012-12-11,-0.006247771874276831
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,-0.008456785094639985
2012-12-17,-0.015720753034154655
2012-12-18,-0.0169783088627099
2012-12-19,-0.01912180949601039
2012-12-20,-0.02974236916697015
2012-12-21,-0.03671496696335386
2012-12-24,-0.03843030345801279
2012-12-25,-0.025713036914562393
2012-12-26,-0.021904611340170743
2012-12-27,-0.020084135791212487
2012-12-28,-0.01443194914129231
2013-01-02,-0.0018760876891553702
2013-01-03,0.0
2013-01-04,-0.008698187156461201
2013-01-07,-0.015222161358173003
2013-01-08,-0.018200366956114045
2013-01-09,-0.016484543279151942
2013-01-10,0.0
2013-01-11,0.0
2013-01-14,-0.005815151258663831
2013-01-15,-0.01893368381262306
2013-01-16,-0.023454297131607516
2013-01-17,-0.03558752172329005
2013-01-18,-0.015270487264554933
2013-01-21,-0.015634202317688417
2013-01-22,-0.01429049661806181
2013-01-23,-0.0217198046262137
2013-01-24,-0.0289844046644967
2013-01-25,-0.030663604045721993
2013-01-28,-0.01567044324583189
2013-01-29,-0.00757640137696558
2013-01-30,-0.006817563048701958
2013-01-31,-0.011307106597319927
2013-02-01,-0.010718973063681636
2013-02-04,0.0
2013-02-05,-0.006340312053649155
2013-02-06,-0.0034471673921669943
2013-02-18,-0.0001918619435874458
2013-02-19,0.0
2013-02-20,0.0
2013-02-21,-0.012063376099951673
2013-02-22,-0.010333892817717572
2013-02-25,-0.005242526262531633
2013-02-26,-0.020635479573744675
2013-02-27,-0.015582453433430565
2013-03-01,-0.0005021622030533246
2013-03-04,-0.013555865284622937
2013-03-05,-0.007703984952005749
2013-03-06,0.0
2013-03-07,-0.0010114687374068732
2013-03-08,0.0
2013-03-11,0.0
2013-03-12,-0.0044874846980066385
2013-03-13,-0.0068952579404047976
2013-03-14,-0.014139529426814956
2013-03-15,-0.01905742914086972
2013-03-18,-0.036201722729815033
2013-03-19,-0.0359593600878384
2013-03-20,-0.044784830754482696
2013-03-21,-0.04419181499259306
2013-03-22,-0.04641866176017451
2013-03-25,-0.03971011910089961
2013-03-26,-0.04482553027652458
2013-03-27,-0.04419553701271861
2013-03-28,-0.05109634912072858
2013-03-29,-0.042353092010798954
2013-04-01,-0.044036665697820276
2013-04-02,-0.03579145361239999
2013-04-03,-0.03091704117883387
2013-04-08,-0.06372132917906725
2013-04-09,-0.06441806285168283
2013-04-10,-0.06623040841570904
2013-04-11,-0.047206643756417144
2013-04-12,-0.04876617486871537
2013-04-15,-0.054149409270583204
2013-04-16,-0.045552424135505865
2013-04-17,-0.046132689883566225
2013-04-18,-0.05298405939406059
2013-04-19,-0.03323542841656757
2013-04-22,-0.027500271237583696
2013-04-23,-0.03227446510278864
2013-04-24,-0.01726159667415017
2013-04-25,-0.019914927559125384
2013-04-26,-0.022679587240185928
2013-04-29,-0.025374594488148383
2013-04-30,-0.02345329234769311
2013-05-02,-0.01863987483115037
2013-05-03,-0.013470951038451084
2013-05-06,-0.013979868026121056
2013-05-07,-0.011825678612537693
2013-05-08,0.0
2013-05-09,-0.0027473661260762894
2013-05-10,-0.001130171569226679
2013-05-13,-0.004181660495879647
2013-05-14,-0.004118359695898355
2013-05-15,0.0
2013-05-16,0.0
2013-05-17,-0.0018745125889434444
2013-05-20,0.0
2013-05-21,0.0
2013-05-22,0.0
2013-05-23,-0.022229268552719672
2013-05-24,-0.0269152581719182
2013-05-27,-0.019176663811446004
2013-05-28,-0.02117484593327401
2013-05-29,-0.011011746775988374
2013-05-30,-0.024360445708514922
2013-05-31,-0.018512517612880863
2013-06-03,-0.033157831243163516
2013-06-04,-0.041660476797347634
2013-06-05,-0.042420593378731275
2013-06-06,-0.05268198986025918
2013-06-07,-0.04862460203084751
2013-06-10,-0.039090484487877775
2013-06-11,-0.04493437112213372
2013-06-13,-0.05694834024194828
2013-06-14,-0.060449066579053135
2013-06-17,-0.051755972494814895
2013-06-18,-0.051911171434261716
2013-06-19,-0.04507428798981061
2013-06-20,-0.056433538812033945
2013-06-21,-0.06715656531539316
2013-06-24,-0.06517879716603014
2013-06-25,-0.07848350220545897
2013-06-26,-0.06525242732493408
2013-06-27,-0.05658640744543575
2013-06-28,-0.038296686983543826
2013-07-01,-0.04195703084345226
2013-07-02,-0.051254254371975505
2013-07-03,-0.06475594933779039
2013-07-04,-0.06236175912821118
2013-07-05,-0.04837602071187708
2013-07-08,-0.05624650684936505
2013-07-09,-0.04111567129315252
2013-07-10,-0.02908085201219235
2013-07-11,-0.008868121821939967
2013-07-12,-0.002108216652493722
2013-07-15,0.0
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,0.0
2013-07-19,-0.0041231851621780224
2013-07-22,0.0
2013-07-23,0.0
2013-07-24,-0.008335734552651686
2013-07-25,-0.012300663761912967
2013-07-26,-0.016184867336658693
2013-07-29,-0.025087304325284165
2013-07-30,-0.012450356960261977
2013-07-31,-0.020074604546244545
2013-08-01,-0.029047086959370194
2013-08-02,-0.01793523741157621
2013-08-05,-0.01724462558514772
2013-08-06,-0.030535684627070125
2013-08-07,-0.04425402885351559
2013-08-08,-0.04709457921765159
2013-08-09,-0.05816382603790804
2013-08-12,-0.045224886365331174
